"07/30/2014 23:19:00","PARQUET-56"
"07/29/2014 19:15:42","PARQUET-19"
"07/23/2014 15:29:35","PARQUET-25."
"07/19/2014 03:35:12","PARQUET-22"
"07/19/2014 01:19:25","PARQUET-18"
"07/19/2014 01:04:21","PARQUET-21"
"07/19/2014 01:02:09","PARQUET-4"
"07/16/2014 15:50:29","PARQUET-9"
"07/11/2014 21:42:28","PARQUET-6"
"06/24/2014 19:19:27","PARQUET-2"
"06/21/2014 03:37:19","PARQUET-3"
